first_name,last_name,age,gender,income,city,signup_date,last_purchase_date,days_since_last_purchase,customer_prefix,customer_num,gender_label,age_scl,income_scl,days_scl,age_minmax,Income_minmax,Days_minmax,recency_score,income_log,income_sqrt,income_power,income_bin,frequent_buyer
Christie,Davidson,58.0,Other,51988.49,Marktown,2024-09-07,2024-12-06,444,CUST,1381,2,0.9280589446552394,0.033793503911728945,-0.035469462061260816,0.7843137254901961,0.49341780033555604,0.48256880733944957,0.0022471910112359553,10.858796861750882,228.00984627862016,0.06269561690111171,High,0
Nicole,Wade,54.0,Female,52360.42,Castillochester,2023-08-08,2023-11-06,840,CUST,1382,0,0.6606879067712432,0.05747823805954803,1.2175106428682045,0.7058823529411765,0.4986420481348228,0.8458715596330275,0.0011890606420927466,10.865925339594982,228.8239934971855,0.08614757986901442,High,0
Leah,White,41.0,Other,75969.81,South Valeriestad,2025-12-03,2026-03-03,-8,CUST,1383,2,-0.20826796635174433,1.5609389041584858,-1.4656386727383275,0.4509803921568628,0.83026709518543,0.06788990825688074,-0.14285714285714285,11.23810446654389,275.6262142830395,1.5209429925208662,Very High,1
Harold,Holt,46.0,Male,44325.61,Aprilfurt,2024-12-11,2025-03-11,349,CUST,1384,1,0.1259458310032509,-0.4541834691924565,-0.3360581235973699,0.5490196078431373,0.3857825356996143,0.39541284403669724,0.002857142857142857,10.699340452899792,210.53648139930525,-0.42778461725799166,Medium,0
John,Hamilton,66.0,Male,58201.69,New Philip,2023-08-14,2023-11-12,834,CUST,1385,1,1.4628010204232318,0.42945395132718217,1.1985260958238189,0.9411764705882354,0.5806903957874009,0.8403669724770642,0.0011976047904191617,10.971686852582692,241.25026424855994,0.4506002532598391,High,0
Aaron,Martinez,,Male,46006.44,Lake Lisa,2024-05-23,2024-08-21,551,CUST,1386,1,,-0.347147167475255,0.30308829356362,,0.4093920117527471,0.5807339449541284,0.0018115942028985507,10.736558401523304,214.49111869725516,-0.3189443669305515,Medium,0
Scott,Bates,48.0,Female,45970.46,New Bridget,2025-11-30,2026-02-28,-5,CUST,1387,0,0.259631349945249,-0.3494383962942225,-1.4561463992161345,0.5882352941176471,0.4088866251589858,0.07064220183486239,-0.25,10.735776048139316,214.4072293557286,-0.32126644861510495,Medium,1
Kathleen,Johnson,52.0,Male,32466.56,New Jeffrey,2025-08-07,2025-11-05,110,CUST,1388,1,0.5270023878292451,-1.209375162510268,-1.0922759141987393,0.6666666666666666,0.21920652445046726,0.1761467889908257,0.009009009009009009,10.387996715984386,180.18479403101696,-1.2197093963732917,Low,0
Carol,Sims,50.0,Female,38862.28,Port Sydneymouth,2024-06-28,2024-09-26,515,CUST,1389,0,0.3933168688872471,-0.8020917277674688,0.18918101129730497,0.6274509803921569,0.30904285422953004,0.5477064220183487,0.001937984496124031,10.567805124927897,197.13518204521486,-0.7870196354595338,Low,0
Ashley,Hammond,69.0,Male,36075.96,Parkerborough,2025-02-27,2025-05-28,271,CUST,1390,1,1.663329298836229,-0.9795263215102463,-0.5828572351743858,1.0,0.26990531187464295,0.3238532110091743,0.003676470588235294,10.493409713420514,189.93672630642027,-0.9737705476213399,Low,0
Amy,Jones,38.0,Male,58915.53,Lake Kaylaport,2023-09-27,2023-12-26,790,CUST,1391,1,-0.40879624476474147,0.4749117273175004,1.0593060841649893,0.3921568627450981,0.5907172208594,0.8,0.0012642225031605564,10.983876975427481,242.7252150065996,0.49466408885685414,High,0
Austin,Thomas,49.0,Female,65603.09,Tylerchester,2024-10-17,2025-01-15,404,CUST,1392,0,0.32647410941624805,0.9007797151044195,-0.16203310902383308,0.607843137254902,0.6846528286685707,0.44587155963302755,0.0024691358024691358,11.091393320549628,256.1310016378338,0.9028806114371968,Very High,0
Lisa,Fleming,40.0,Female,48578.7,East Angelashire,2025-12-29,2026-03-29,-34,CUST,1393,0,-0.2751107258227434,-0.18334404791224865,-1.5479050432639994,0.43137254901960786,0.4455227988474748,0.044036697247706424,-0.030303030303030304,10.79096102715628,220.40576217513006,-0.15378419262612233,Medium,1
Tanner,Mata,50.0,Male,53444.42,East Brandyhaven,2023-07-28,2023-10-26,851,CUST,1394,1,0.3933168688872471,0.126508033494807,1.252315645782912,0.6274509803921569,0.5138682590196808,0.8559633027522937,0.0011737089201877935,10.886416225223337,231.18049225659158,0.15432490939279248,High,0
Bryce,Gallegos,20.0,Female,47712.93,South Kimberlyborough,2023-03-03,2023-06-01,998,CUST,1395,0,-1.6119659152427244,-0.2384768209694294,1.717437048370365,0.03921568627450983,0.4333619163771948,0.9908256880733946,0.001001001001001001,10.772978667785914,218.43289587422495,-0.20918955308957748,Medium,0
Jeffrey,Johnson,35.0,Male,37838.36,West Matthew,2025-07-22,2025-10-20,126,CUST,1396,1,-0.6093245231777386,-0.8672955913671647,-1.0416504554137103,0.33333333333333337,0.2946605462505413,0.1908256880733945,0.007874015748031496,10.541105109703544,194.52084721180915,-0.8553507744787744,Low,0
David,Andrews,42.0,Female,62933.95,Nortonburgh,2024-09-07,2024-12-06,444,CUST,1397,0,-0.14142520688074528,0.7308072167759443,-0.035469462061260816,0.47058823529411764,0.6471612340918088,0.48256880733944957,0.0022471910112359553,11.049856932254805,250.86639870656253,0.7409183215359739,Very High,0
Theresa,Hamilton,59.0,Other,59788.02,Port Annette,2024-03-08,2024-06-06,627,CUST,1398,2,0.9949017041262385,0.5304724341618814,0.5435592227925073,0.8039215686274509,0.60297249460011,0.6504587155963304,0.0015923566878980893,10.998577311039835,244.51588905426985,0.5483877473413323,High,0
Matthew,Madden,48.0,Other,21611.81,East Wesley,2025-02-11,2025-05-12,287,CUST,1399,2,0.259631349945249,-1.9006124060535128,-0.5322317763893569,0.5882352941176471,0.06673723238182097,0.33853211009174317,0.003472222222222222,9.981041473439864,147.00955751242842,-1.9934203619354514,Low,0
Dylan,Jones,20.0,Other,45753.36,Maryberg,2025-01-31,2025-05-01,298,CUST,1400,2,-1.6119659152427244,-0.36326345956820283,-0.4974267734746496,0.03921568627450983,0.40583716908601286,0.3486238532110092,0.0033444816053511705,10.731042366709307,213.90035063084866,-0.33528479290930735,Medium,0
Joseph,Ortega,57.0,Other,36769.59,East Ianberg,2025-05-13,2025-08-11,196,CUST,1401,2,0.8612161851842404,-0.9353555309126831,-0.8201640732292088,0.7647058823529412,0.27964826081935146,0.25504587155963304,0.005076142131979695,10.512453619856007,191.75398300948012,-0.9270394984256228,Low,0
Samantha,Parker,63.0,Other,44135.92,Rogerston,2024-10-22,2025-01-20,399,CUST,1402,2,1.2622727420102346,-0.466263046587396,-0.1778535648941546,0.8823529411764707,0.3831180892579642,0.4412844036697248,0.0025,10.695051899396974,210.08550640156022,-0.4401150729847886,Medium,0
Jared,Moore,41.0,Male,39943.53,Kristinastad,2024-08-05,2024-11-03,477,CUST,1403,1,-0.20826796635174433,-0.7332370540457219,0.0689455466828613,0.4509803921568628,0.32423043773437576,0.5128440366972478,0.0020920502092050207,10.595247020668424,199.85877513884648,-0.715221644493499,Low,0
Alan,Smith,67.0,Other,49303.69,Nelsonton,2025-07-06,2025-10-04,142,CUST,1404,2,1.5296437798942308,-0.1371762329744177,-0.9910249966286814,0.9607843137254902,0.45570624038752394,0.20550458715596331,0.006993006993006993,10.805774487351876,222.0443424183557,-0.10752801567968216,Medium,0
Eric,Gomez,49.0,Other,45051.28,New Josephmouth,2025-02-12,2025-05-13,286,CUST,1405,2,0.32647410941624805,-0.4079723514309212,-0.5353958675634213,0.607843137254902,0.3959755287372665,0.3376146788990826,0.003484320557491289,10.715578872188672,212.25286806071668,-0.38070303049770227,Medium,0
Stephen,Castaneda,64.0,Other,44732.89,Sarastad,2025-11-17,2026-02-15,8,CUST,1406,2,1.3291155014812337,-0.42824762501822017,-1.4150132139532985,0.9019607843137255,0.39150332091103957,0.08256880733944955,0.1111111111111111,10.708486658887445,211.50151299695233,-0.401342887913723,Medium,1
Samantha,Miller,39.0,Other,66610.83,Masonmouth,2024-08-14,2024-11-12,468,CUST,1407,2,-0.3419534852937424,0.9649532262224344,0.04046872611628255,0.4117647058823529,0.6988078671898871,0.5045871559633028,0.0021321961620469083,11.10663746838219,258.09073985712854,0.9637120796970253,Very High,0
Christopher,Saunders,,Female,58357.68,Richardshire,2024-12-12,2025-03-12,348,CUST,1408,0,,0.4393874917238112,-0.33922221477143427,,0.5828814812449,0.3944954128440367,0.0028653295128939827,10.97436338414926,241.57334290024633,0.46023764852995647,High,0
Sara,Campbell,19.0,Male,39441.58,Matthewview,2025-05-28,2025-08-26,181,CUST,1409,1,-1.6788086747137234,-0.7652015428083861,-0.8676254408401735,0.019607843137254943,0.3171798874081262,0.24128440366972478,0.005494505494505495,10.582601222398551,198.59904330081756,-0.748507385433494,Low,0
Megan,Williamson,44.0,Other,41666.8,Craigland,2023-12-24,2024-03-23,702,CUST,1410,2,-0.007739687938747193,-0.6234981466843575,0.7808660608473303,0.5098039215686275,0.3484360396084988,0.7192660550458716,0.001422475106685633,10.637483927246416,204.1244718303026,-0.6015255864165295,Medium,0
Mark,Thompson,59.0,Other,57376.9,Phillipmouth,2024-05-29,2024-08-27,545,CUST,1411,2,0.9949017041262385,0.3769308102044448,0.28410374651923415,0.8039215686274509,0.5691051315109046,0.5752293577981651,0.0018315018315018315,10.957414490747817,239.5347573944124,0.39956347678945964,High,0
Eugene,Morris,19.0,Other,57356.29,Port Jaclynberg,2026-01-30,2026-04-30,-66,CUST,1412,2,-1.6788086747137234,0.3756183525624515,-1.6491559608340574,0.019607843137254943,0.5688156368556122,0.014678899082568808,-0.015384615384615385,10.957055228690175,239.49173263392623,0.3982864368348658,High,1
Jeffrey,Novak,43.0,Male,,Stevensontown,2025-10-01,2025-12-30,55,CUST,1413,1,-0.07458244740974623,,-1.2663009287722762,0.4901960784313726,,0.12568807339449542,0.017857142857142856,,,,,1
Michael,Taylor,,Female,46490.14,East Rebeccachester,2024-08-19,2024-11-17,463,CUST,1414,0,,-0.3163448500840792,0.024648270245961012,,0.41618621673891476,0.5,0.0021551724137931034,10.747017035786438,215.61572298883956,-0.2877596353216119,Medium,0
Tyler,Hanson,57.0,Male,77702.09,Shieldsfurt,2023-08-08,2023-11-06,840,CUST,1415,1,0.8612161851842404,1.6712515739339382,1.2175106428682045,0.7647058823529412,0.8545992544027933,0.8458715596330275,0.0011890606420927466,11.260650303904768,278.75094618673495,1.6226531316273847,Very High,0
Taylor,Powers,50.0,Female,41201.78,Perezshire,2026-02-13,2026-05-14,-80,CUST,1416,0,0.3933168688872471,-0.6531109100361143,-1.6934532372709576,0.6274509803921569,0.3419042198800146,0.001834862385321101,-0.012658227848101266,10.626261008789388,202.98221596977405,-0.6321193480590755,Medium,1
Eric,Lucero,26.0,Other,78662.07,New Brian,2024-12-27,2025-03-27,333,CUST,1417,2,-1.21090935841673,1.732383698492924,-0.38668358238239886,0.1568627450980392,0.8680834406806955,0.38073394495412843,0.0029940119760479044,11.272929073955448,280.46759171070016,1.6788377161015766,Very High,0
Michelle,Wright,60.0,Other,66555.0,West Amanda,2024-01-22,2024-04-21,673,CUST,1418,2,1.0617444635972375,0.9613979370350261,0.6891074167994654,0.823529411764706,0.6980236611440368,0.6926605504587156,0.001483679525222552,11.105798977535398,257.9825575499243,0.9603464024915792,Very High,0
Brian,Wheeler,65.0,Male,75881.24,Samanthamouth,2026-01-07,2026-04-07,-43,CUST,1419,1,1.3959582609522327,1.5552987113709393,-1.5763818638305782,0.9215686274509803,0.8290230126226331,0.03577981651376147,-0.023809523809523808,11.236937943908439,275.46549693201143,1.5157312301863841,Very High,1
Daryl,Morgan,56.0,Male,40563.92,Staceyton,2025-08-22,2025-11-20,95,CUST,1420,1,0.7943734257132413,-0.6937302322836553,-1.1397372818097038,0.7450980392156864,0.3329446342019561,0.16238532110091744,0.010416666666666666,10.610658932683748,201.4048658796505,-0.6741880559337988,Medium,0
Patrick,Rodriguez,46.0,Female,47471.66,Jacobside,2025-07-13,2025-10-11,135,CUST,1421,0,0.1259458310032509,-0.2538410449036219,-1.0131736348471316,0.5490196078431373,0.4299729607497136,0.19908256880733946,0.007352941176470588,10.767909245366212,217.87992105744854,-0.22466262986550112,Medium,0
Thomas,Lewis,,Female,43262.54,Andrewchester,2025-11-24,2026-02-22,1,CUST,1422,0,,-0.5218804291863317,-1.4371618521717486,,0.3708503142924501,0.07614678899082569,0.5,10.675065526949663,207.99649035500576,-0.49701436566263946,Medium,1
Amanda,Garcia,43.0,Male,66901.3,Markport,2024-01-18,2024-04-17,677,CUST,1423,1,-0.07458244740974623,0.983450536812914,0.7017637814957226,0.4901960784313726,0.7028879017615888,0.6963302752293579,0.0014749262536873156,11.110988625196503,258.65285616053035,0.9812145105276467,Very High,0
Todd,Hernandez,52.0,Female,41484.74,Bakerton,2023-06-25,2023-09-23,884,CUST,1424,0,0.5270023878292451,-0.6350918409250804,1.3567306545270341,0.6666666666666666,0.3458787665884827,0.8862385321100918,0.0011299435028248588,10.633105032711983,203.67803023399455,-0.6134958193665915,Medium,0
Daniel,Collier,67.0,Male,60968.23,Kimberlyborough,2024-02-17,2024-05-17,647,CUST,1425,1,1.5296437798942308,0.6056289423451354,0.6068410462737934,0.9607843137254902,0.6195501019325994,0.6688073394495413,0.0015432098765432098,11.01812458966023,246.9174558430408,0.6208302022155875,High,0
Amy,Singleton,42.0,Female,60174.49,North Keith,2023-05-09,2023-08-07,931,CUST,1426,0,-0.14142520688074528,0.5550830845695056,1.5054429397080564,0.47058823529411764,0.6084009758922421,0.9293577981651377,0.001072961373390558,11.005020405534612,245.3048919202387,0.5721384256054705,High,0
Christopher,Casey,41.0,Male,49279.56,North Michaelstad,2024-01-16,2024-04-15,679,CUST,1427,1,-0.20826796635174433,-0.13871284640970655,0.7080919638438512,0.4509803921568628,0.4553673026858157,0.6981651376146789,0.0014705882352941176,10.805284961779199,221.9899997747646,-0.10906554450764286,Medium,0
Anna,Ross,30.0,Male,69479.9,North Michael,2024-10-28,2025-01-26,393,CUST,1428,1,-0.9435383205327338,1.147657391526344,-0.19683811193854045,0.23529411764705888,0.7391077425251449,0.43577981651376146,0.0025380710659898475,11.148807173639023,263.5904019496916,1.1359839852792153,Very High,0
Jeremy,Garcia,24.0,Male,51615.2,Lake Elizabethbury,2024-10-24,2025-01-22,397,CUST,1429,1,-1.3445948773587282,0.010022164116500277,-0.18418174724228323,0.11764705882352944,0.488174449541083,0.43944954128440367,0.002512562814070352,10.851590855684943,227.18978850291666,0.03912679569684834,High,0
Christopher,Flores,,Female,62511.29,Martinbury,2026-01-30,2026-04-30,-66,CUST,1430,0,,0.7038919646185031,-1.6491559608340574,,0.6412244164787146,0.014678899082568808,-0.015384615384615385,11.043118456393382,250.02257898037928,0.7151565721163345,Very High,1
Renee,Ortiz,62.0,Female,42579.45,Port Andrea,2025-09-02,2025-12-01,84,CUST,1431,0,1.1954299825392356,-0.5653800260164713,-1.1745422847244111,0.8627450980392156,0.36125541356058877,0.15229357798165138,0.011764705882352941,10.659150506733571,206.34788586268579,-0.5416640973280821,Medium,1
Monica,Lara,37.0,Female,39148.45,New Jamesstad,2024-08-20,2024-11-18,462,CUST,1432,0,-0.4756390042357405,-0.7838682438562992,0.021484179071896706,0.37254901960784315,0.31306248962521255,0.4990825688073395,0.0021598272138228943,10.575141652788977,197.859672495433,-0.7679817405777839,Low,0
Lindsay,Robinson,18.0,Male,,Ryanton,2023-12-28,2024-03-27,698,CUST,1433,1,-1.7456514341847225,,0.768209696151073,0.0,,0.7155963302752293,0.001430615164520744,,,,,0
Cathy,Jennings,25.0,Female,56462.6,Bryanbury,2025-12-17,2026-03-17,-22,CUST,1434,0,-1.2777521178877291,0.3187076165084508,-1.5099359491752278,0.13725490196078433,0.5562625811308071,0.05504587155963303,-0.047619047619047616,10.94135146173014,237.61860196541852,0.34282966546685506,High,1
Darrell,Lewis,63.0,Female,53649.61,North Carol,2024-05-15,2024-08-13,559,CUST,1435,0,1.2622727420102346,0.139574660547723,0.32840102295613444,0.8823529411764707,0.5167504234214004,0.5880733944954128,0.0017857142857142857,10.890248117984887,231.62385455734045,0.1672013608046744,High,0
Bradley,Young,33.0,Male,44844.67,Turnermouth,2023-11-19,2024-02-17,737,CUST,1436,1,-0.7430100421197366,-0.4211294049686323,0.8916092519395811,0.2941176470588236,0.39307341856114053,0.7513761467889908,0.0013550135501355014,10.710982318790592,211.76560155039346,-0.3940935965690951,Medium,0
Holly,Flores,31.0,Other,,New Ralph,2025-04-27,2025-07-26,212,CUST,1437,2,-0.8766955610617347,,-0.7695386144441799,0.2549019607843137,,0.26972477064220185,0.004694835680751174,,,,,0
Karen,Calhoun,,Male,33251.21,North Leslie,2023-11-24,2024-02-22,732,CUST,1438,1,,-1.1594081615985745,0.8757887960692595,,0.23022796944198368,0.7467889908256882,0.001364256480218281,10.411876510040637,182.3491431293276,-1.1658335562704236,Low,0
Matthew,Sanders,68.0,Female,32429.85,Joshuaport,2023-03-16,2023-06-14,985,CUST,1439,0,1.5964865393652299,-1.2117128781840951,1.6763038631075289,0.9803921568627451,0.2186908840431027,0.9788990825688073,0.0010141987829614604,10.386865409256986,180.08289757775444,-1.2222358224774141,Low,0
John,Wilson,40.0,Male,64132.5,Webbburgh,2024-05-16,2024-08-14,558,CUST,1440,1,-0.2751107258227434,0.8071316275867652,0.32523693178207014,0.43137254901960786,0.6639964509331802,0.5871559633027523,0.0017889087656529517,11.068722127294855,253.2439535309777,0.8137992800802545,Very High,0
Monica,Miller,32.0,Other,62901.45,West Gary,2023-07-19,2023-10-17,860,CUST,1441,2,-0.8098528015907357,0.7287375965253484,1.2807924663494907,0.27450980392156865,0.6467047286916632,0.8642201834862386,0.0011614401858304297,11.049340392645394,250.80161482733718,0.7389385325796806,Very High,0
Jeremiah,Lester,45.0,Male,55306.44,Johnland,2023-10-18,2024-01-16,769,CUST,1442,1,0.059103071532251854,0.24508262731063832,0.9928601695096388,0.5294117647058824,0.5400227877944257,0.7807339449541284,0.0012987012987012987,10.920662717339725,235.17321276029716,0.27084490060744976,High,0
Crystal,Sloan,51.0,Female,,Taylorside,2026-01-23,2026-04-23,-59,CUST,1443,0,0.46015962835824614,,-1.6270073226156072,0.6470588235294118,,0.02110091743119266,-0.017241379310344827,,,,,1
Ricardo,Nguyen,19.0,Other,57536.33,Rebeccastad,2025-11-07,2026-02-05,18,CUST,1444,2,-1.6788086747137234,0.38708341194452167,-1.3833723022126554,0.019607843137254943,0.5713445363092191,0.09174311926605505,0.05263157894736842,10.960189233526302,239.86731749031588,0.40943924986197355,High,1
Matthew,Roberts,49.0,Female,75812.45,Smithside,2025-09-26,2025-12-25,60,CUST,1445,0,0.32647410941624805,1.550918121308216,-1.2504804729019545,0.607843137254902,0.8280567662695247,0.13027522935779817,0.01639344262295082,11.236030996522981,275.34060724854953,1.5116826175104734,Very High,1
Allen,Stone,40.0,Other,87733.19,Davenportfort,2025-06-22,2025-09-20,156,CUST,1446,2,-0.2751107258227434,2.3100382722647743,-0.9467277201917811,0.43137254901960786,0.9954992949997482,0.21834862385321102,0.006369426751592357,11.382066954155208,296.1978899317144,2.203750115777372,Very High,0
Rebecca,Lee,39.0,Other,25153.79,East Monica,2023-04-26,2023-07-25,944,CUST,1447,2,-0.3419534852937424,-1.6750569126625732,1.5465761249708925,0.4117647058823529,0.11648901691129457,0.9412844036697248,0.0010582010582010583,10.132803614649665,158.59946405962413,-1.7344343866492682,Low,0
Kelly,Hanson,68.0,Male,43716.2,Tracyborough,2024-05-22,2024-08-20,552,CUST,1448,1,1.5964865393652299,-0.4929910777129375,0.3062523847376843,0.9803921568627451,0.3772225678256832,0.581651376146789,0.0018083182640144665,10.685496896323748,209.0841935680457,-0.46743300346678046,Medium,0
Joshua,Garcia,42.0,Male,42773.4,South Sarah,2025-07-06,2025-10-04,142,CUST,1449,1,-0.14142520688074528,-0.5530291691671458,-0.9910249966286814,0.47058823529411764,0.363979697325458,0.20550458715596331,0.006993006993006993,10.663695071777154,206.81731068747607,-0.5289733543037792,Medium,0
Andrea,Spencer,39.0,Female,74397.79,South Robertstad,2024-09-14,2024-12-13,437,CUST,1450,0,-0.3419534852937424,1.460831691040279,-0.05761810027971096,0.4117647058823529,0.8081859992119848,0.4761467889908257,0.00228310502283105,11.217194957248072,272.75958278308025,1.4282721088983596,Very High,0
Isaac,Ramos,39.0,Male,16860.5846,Kellyside,2025-06-19,2025-09-17,159,CUST,1451,1,-0.3419534852937424,-2.203173399991526,-0.9372354466695882,0.4117647058823529,0.0,0.22110091743119267,0.00625,9.732793212904586,129.84831381269453,-2.3536727094553798,Low,0
William,Miles,66.0,Male,57707.53,Elizabethshire,2025-04-05,2025-07-04,234,CUST,1452,1,1.4628010204232318,0.39798553461842956,-0.6999286086147652,0.9411764705882354,0.5737492662939863,0.28990825688073396,0.00425531914893617,10.963160275192061,240.2239163780326,0.4200384946076091,High,0
Samantha,Smith,69.0,Other,46147.85,Brianside,2025-04-23,2025-07-22,216,CUST,1453,2,1.663329298836229,-0.33814209056335487,-0.7568822497479227,1.0,0.4113783018645808,0.27339449541284405,0.004608294930875576,10.739627320877293,214.82050646993642,-0.30982126949062017,Medium,0
Ariel,Barton,59.0,Male,74571.69,West Williamton,2024-04-26,2024-07-25,578,CUST,1454,1,0.9949017041262385,1.4719057513965448,0.3885187552633563,0.8039215686274509,0.8106286542607642,0.6055045871559632,0.0017271157167530224,11.219529633375206,273.07817562009603,1.4385411670318102,Very High,0
Wendy,Young,23.0,Other,72515.58,South Harrychester,2024-10-05,2025-01-03,416,CUST,1455,2,-1.4114376368297272,1.3409713854441552,-0.1240640149350614,0.09803921568627455,0.7817478752363495,0.45688073394495415,0.002398081534772182,11.191570504352445,269.2871701362692,1.3168391121108702,Very High,0
William,Paul,32.0,Other,55482.6,Port Bethfurt,2023-12-08,2024-03-07,718,CUST,1456,2,-0.8098528015907357,0.2563006058750986,0.8314915196323592,0.27450980392156865,0.5424971875264151,0.7339449541284404,0.0013908205841446453,10.923842760571635,235.54744744955315,0.2818307339323916,High,0
Christina,Norton,60.0,Other,26304.15,South Amy,2023-05-02,2023-07-31,938,CUST,1457,2,1.0617444635972375,-1.6018012710787128,1.5275915779265066,0.823529411764706,0.13264734159165,0.9357798165137614,0.0010649627263045794,10.177520016486607,162.18554189569426,-1.6518058450586086,Low,0
Lauren,Alvarado,54.0,Female,41391.66,New Lesliestad,2023-11-24,2024-02-22,732,CUST,1458,0,0.6606879067712432,-0.6410192333227865,0.8757887960692595,0.7058823529411765,0.34457133512246574,0.7467889908256882,0.001364256480218281,10.630858849408854,203.44940402960142,-0.6196194585524849,Medium,0
Kristina,Walters,50.0,Female,43034.13,Johnmouth,2025-07-26,2025-10-24,122,CUST,1459,0,0.3933168688872471,-0.5364257203075197,-1.0543068201099675,0.6274509803921569,0.3676419943402265,0.1871559633027523,0.008130081300813009,10.669772037876038,207.44669194759408,-0.5119296808585503,Medium,0
Kevin,Wallace,25.0,Female,30103.18,Theresashire,2025-07-22,2025-10-20,126,CUST,1460,0,-1.2777521178877291,-1.3598766735211374,-1.0416504554137103,0.13725490196078433,0.1860097326782756,0.1908256880733945,0.007874015748031496,10.312419311527256,173.50268009457375,-1.3834663656808706,Low,0
Andrew,Graham,61.0,Other,67318.76,Williamsbury,2024-06-02,2024-08-31,541,CUST,1461,2,1.1285872230682366,1.0100346497302595,0.27144738182297695,0.8431372549019608,0.7087516785106596,0.571559633027523,0.0018450184501845018,11.117209083235998,259.45859014494005,1.0063443007857225,Very High,0
Katie,Lewis,61.0,Female,28198.6,Lindsayshire,2024-10-14,2025-01-12,407,CUST,1462,0,1.1285872230682366,-1.4811615146559027,-0.15254083550164016,0.8431372549019608,0.1592573925241401,0.4486238532110092,0.0024509803921568627,10.247063072428443,167.92438774639018,-1.5171606786813572,Low,0
Adam,Valdez,,Female,79479.91,West Gloria,2024-06-26,2024-09-24,517,CUST,1463,0,,1.784464259285149,0.19550919364543357,,0.8795710830331608,0.5495412844036698,0.0019305019305019305,11.283272146021448,281.9218154027815,1.7266036749939577,Very High,0
Karl,Oneal,56.0,Male,79442.34,Frankberg,2025-05-06,2025-08-04,203,CUST,1464,1,0.7943734257132413,1.7820717782754596,-0.7980154350107587,0.7450980392156864,0.8790433627905921,0.26146788990825687,0.004901960784313725,11.282799342145388,281.8551755778134,1.7244113896300561,Very High,0
Mary,Smith,21.0,Female,44224.1,West Franciscomouth,2025-11-15,2026-02-13,10,CUST,1465,0,-1.5451231557717253,-0.4606476892428562,-1.40868503160517,0.05882352941176472,0.3843566937559594,0.08440366972477065,0.09090909090909091,10.69704778018993,210.29526861058952,-0.4343818794394385,Medium,1
Jennifer,Richardson,23.0,Female,54927.43,Hansenborough,2025-12-17,2026-03-17,-22,CUST,1466,0,-1.4114376368297272,0.22094703435130472,-1.5099359491752278,0.09803921568627455,0.534699092049527,0.05504587155963303,-0.047619047619047616,10.913786344096776,234.3660171611917,0.247186874577806,High,1
Cynthia,Baker,62.0,Other,48915.75,Lake Theodore,2023-10-14,2024-01-12,773,CUST,1467,2,1.1954299825392356,-0.16188049389799197,1.005516534205896,0.8627450980392156,0.45025711100498533,0.7844036697247707,0.0012919896640826874,10.797875152598294,221.1690529888845,-0.1322638519295237,Medium,0
Kevin,Rhodes,49.0,Other,63527.37,Aprilstad,2023-10-25,2024-01-23,762,CUST,1468,2,0.32647410941624805,0.7685965721331323,0.9707115312911887,0.607843137254902,0.6554966013088683,0.7743119266055045,0.001310615989515072,11.059241856761588,252.04636478235508,0.7770344364464858,Very High,0
Haley,Nicholson,69.0,Other,69120.16,North Christopher,2024-11-08,2025-02-06,382,CUST,1469,2,1.663329298836229,1.1247489241740567,-0.23164311485324782,1.0,0.7340547193667328,0.42568807339449544,0.0026109660574412533,11.143616185744522,262.9071318926134,1.1144565086429847,Very High,0
Isaac,Liu,47.0,Other,53869.95,Richardsonstad,2024-10-19,2025-01-17,402,CUST,1470,2,0.19278859047424995,0.15360604904053177,-0.16836129137196168,0.5686274509803921,0.5198453895711879,0.44403669724770645,0.0024813895781637717,10.89434665056642,232.09900904570875,0.18101843334647943,High,0
Donald,Allen,64.0,Other,57036.75,Lake Edwardmouth,2023-02-24,2023-05-25,1005,CUST,1471,2,1.3291155014812337,0.3552698462585929,1.739585686588815,0.9019607843137255,0.5643272757613801,0.9972477064220184,0.0009940357852882703,10.951468608307358,238.82367973046559,0.3784762107934209,High,0
Danielle,Anderson,52.0,Other,40690.94,Johnfurt,2025-11-29,2026-02-27,-4,CUST,1472,2,0.5270023878292451,-0.6856415195380954,-1.4529823080420703,0.6666666666666666,0.3347287977689254,0.07155963302752294,-0.3333333333333333,10.613785317421252,201.7199543922217,-0.6658010590792551,Medium,1
Marc,Ayala,57.0,Female,,Josephshire,2024-02-20,2024-05-20,644,CUST,1473,0,0.8612161851842404,,0.5973487727516005,0.7647058823529412,,0.6660550458715597,0.0015503875968992248,,,,,0
Rebecca,Day,69.0,Other,52441.43,Lake Kevinmouth,2024-01-28,2024-04-27,667,CUST,1474,2,1.663329298836229,0.06263700533649495,0.6701228697550796,1.0,0.4997799405183859,0.6871559633027524,0.0014970059880239522,10.867471275476802,229.00093886270423,0.09125157029944302,High,0
Kathleen,Yoder,33.0,Other,36323.08,Josetown,2024-06-12,2024-09-10,531,CUST,1475,2,-0.7430100421197366,-0.9637895659309461,0.23980647008233386,0.2941176470588236,0.2733764384741505,0.5623853211009175,0.0018796992481203006,10.50023616120791,190.58614849983198,-0.9571028239046222,Low,0
Carolyn,Fisher,30.0,Male,49789.44,Warrenton,2024-07-25,2024-10-23,488,CUST,1476,1,-0.9435383205327338,-0.10624337030589644,0.10375054959756869,0.23529411764705888,0.4625292403297009,0.5229357798165137,0.002044989775051125,10.815578276713069,223.13547454405364,-0.07660610377889876,Medium,0
